Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2016,11,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"182,931",t  ,"1123,94",2016-11-09 12:28:00
2016,11,803086.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"8,711",m3 ,"15,25",2016-11-21 17:34:00
2016,11,803088.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"8,711",m3 ,"15,25",2016-11-21 17:38:00
2016,11,803026.0,1999.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"8,711",m3 ,"15,25",2016-11-21 17:39:00
2016,11,803108.0,2002.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"8,711",m3 ,"15,25",2016-11-21 17:40:00
2016,11,803083.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"130,699",m3 ,"228,75",2016-11-21 17:30:00
2016,11,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"139,4",m3 ,244,2016-11-21 17:33:00
2016,11,803087.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"130,699",m3 ,"228,75",2016-11-21 17:36:00
2016,11,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"1727,48",t  ,"311,53",2016-11-21 09:25:00
2016,11,803344.0,2006.0,PJ,04211221000160,ARDÓSIA,PI,2202604,CASTELO DO PIAUÍ,"9,85",m2 ,"494,72",2016-11-23 09:39:00
2016,11,803017.0,2001.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,"1111258,898",l  ,"2665,3",2016-11-22 11:57:00
2016,11,803253.0,2013.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"1709,01",t  ,"228,68",2016-11-10 11:35:00
2016,11,903489.0,2009.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,0,t  ,"593,33",2015-03-10 09:41:00
2016,11,803007.0,2007.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"2223,48",t  ,"320,28",2016-11-10 11:33:00
2016,11,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1125,83",t  ,"189,65",2016-11-10 11:36:00
2016,11,803333.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"248,017",m3 ,"143,66",2016-11-23 15:32:00
2016,11,803332.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"285,413",m3 ,"180,55",2016-11-23 15:30:00
2016,11,803331.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,254,m3 ,"146,8",2016-11-23 15:30:00
2016,11,803199.0,2012.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,328,m3 ,"187,49",2016-11-23 15:28:00
2016,11,803073.0,2000.0,PJ,08568537000164,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,"498,6",t  ,"211,57",2016-11-28 15:32:00
2016,11,803073.0,1997.0,PJ,08673030000170,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,16159,t  ,"19275,41",2016-11-09 17:53:00
2016,11,803448.0,2010.0,PJ,10922751000119,CASCALHO,PI,2211001,TERESINA,"2054,64",m3 ,"2080,26",2016-11-18 15:13:00
2016,11,803103.0,2016.0,PJ,10926330000166,ARGILA,PI,2211001,TERESINA,754,t  ,"181,43",2016-11-30 18:28:00
2016,11,800040.0,1989.0,PJ,12172409000174,ÁGUA MINERAL,PI,2203404,DOM EXPEDITO LOPES,"888,6",l  ,"2632,42",2016-11-29 15:40:00
2016,11,803003.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,6385,m3 ,"6213,03",2016-11-11 17:09:00
2016,11,803025.0,2014.0,PJ,19067774000168,ARGILA,PI,2202059,CABECEIRAS DO PIAUÍ,153,t  ,"267,89",2016-11-30 15:34:00
2016,11,803007.0,2015.0,PJ,20033038000178,LATERITA,PI,2202000,BURITI DOS LOPES,"757,9",t  ,"18,54",2016-11-09 16:25:00
2016,11,803003.0,2016.0,PJ,20033038000178,AREIA,PI,2207702,PARNAÍBA,183,m3 ,"268,2",2016-11-10 15:23:00
2016,11,803486.0,2011.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,852,m3 ,"370,78",2016-11-24 10:22:00
2016,11,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,4,m3 ,"3,9",2016-11-24 10:24:00
2016,11,903382.0,2012.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,0,t  ,"1539,89",2016-09-09 00:00:00
2016,11,803028.0,2007.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"1780,82",t  ,"1983,86",2016-11-10 16:54:00
2016,11,803062.0,2002.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"2054,82",t  ,"2121,85",2016-11-10 16:52:00
2016,12,903223.0,2010.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2832,86",2012-11-27 15:20:00
2016,12,803378.0,2011.0,PJ,08714100000191,ARGILA,PI,2205102,ITAUEIRA,344,t  ,"92,01",2016-12-05 15:26:00
2016,12,803378.0,2011.0,PJ,08714100000191,ARGILA,PI,2205102,ITAUEIRA,422,t  ,"110,01",2016-12-05 15:28:00
2016,12,903285.0,2014.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,0,m2 ,"611,76",2014-10-14 14:15:00
2016,12,903490.0,2009.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"2180,46",2012-10-02 08:55:00
2016,12,903260.0,2010.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"9131,62",2013-05-23 10:41:00
2016,12,903484.0,2009.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"546,66",2012-10-02 08:52:00
2016,12,903234.0,2010.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"1992,89",2013-05-23 10:42:00
2016,12,803327.0,2013.0,PF,***067063**,CASCALHO,PI,2211001,TERESINA,650,m3 ,"87,64",2016-12-07 11:35:00
2016,12,803327.0,2013.0,PF,***067063**,CASCALHO,PI,2211001,TERESINA,465,m3 ,"62,95",2016-12-07 11:33:00
2016,12,903226.0,2010.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,0,t  ,"270,6",2016-12-05 00:00:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"78,68",t  ,"112,54",2016-12-06 18:22:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"53,2",t  ,"75,6",2016-12-06 18:28:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"100,1",t  ,"140,07",2016-12-06 18:34:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"42,7",t  ,"57,73",2016-12-07 10:48:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"53,2",t  ,"72,16",2016-12-07 10:47:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"69,3",t  ,"95,86",2016-12-07 10:39:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"60,2",t  ,"82,81",2016-12-07 10:40:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"40,6",t  ,"55,79",2016-12-07 10:42:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"53,2",t  ,"72,85",2016-12-07 10:43:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"120,4",t  ,"163,92",2016-12-07 10:46:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"37,8",t  ,"50,85",2016-12-07 10:50:00
2016,12,803060.0,2011.0,PJ,08842888000111,ARGILA,PI,2203701,ESPERANTINA,"6,3",t  ,"8,9",2016-12-06 18:30:00
2016,12,803150.0,2016.0,PJ,10505311000166,SAIBRO,PI,2203271,CURRAL NOVO DO PIAUÍ,19530,m3 ,"783,23",2016-12-06 15:41:00
2016,12,803150.0,2016.0,PJ,10505311000166,SAIBRO,PI,2203271,CURRAL NOVO DO PIAUÍ,18141,m3 ,"725,64",2016-12-06 15:47:00
2016,12,803087.0,2014.0,PJ,10865900000155,GRANITO,PI,2204154,FRANCISCO MACEDO,"523,73",m3 ,"314,24",2016-12-06 15:44:00
2016,12,803087.0,2014.0,PJ,10865900000155,GRANITO,PI,2204154,FRANCISCO MACEDO,"55,95",m3 ,"33,66",2016-12-06 15:36:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,440,m3 ,"169,65",2016-12-09 16:18:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,440,m3 ,"172,38",2016-12-09 15:59:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,440,m3 ,"170,6",2016-12-09 16:15:00
2016,12,803467.0,2012.0,PJ,12103445000186,DIABÁSIO,PI,2211001,TERESINA,3084,m3 ,"3110,56",2016-12-07 13:51:00
2016,12,903103.0,2016.0,PJ,18978950000150,AREIA,PI,2211001,TERESINA,0,m3 ,"338,11",2016-06-07 09:00:00
2016,12,903267.0,2010.0,PJ,00618466000155,CALCÁRIO DOLOMÍTICO,PI,2209203,SANTA FILOMENA,0,t  ,"801,49",2014-05-07 00:00:00
2016,12,903491.0,2009.0,PJ,06853527000145,ARGILA,PI,2211001,TERESINA,0,t  ,"3805,48",2016-07-12 16:29:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,456,m3 ,"179,31",2016-12-09 15:56:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,440,m3 ,"173,96",2016-12-09 15:53:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,455,m3 ,"180,76",2016-12-09 15:50:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,400,m3 ,"162,98",2016-12-09 15:42:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,430,m3 ,"165,67",2016-12-09 16:11:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,430,m3 ,"166,07",2016-12-09 16:09:00
2016,12,803312.0,2011.0,PJ,11414824000124,AREIA,PI,2210003,SÃO JOÃO DO PIAUÍ,470,m3 ,"182,52",2016-12-09 16:03:00
2016,12,804462.0,2008.0,PJ,01967150000131,ARGILA,PI,2211308,VALENÇA DO PIAUÍ,"168,563",t  ,"989,39",2016-12-14 09:02:00
2016,12,903265.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,0,t  ,"759,61",2015-05-18 08:56:00
2016,12,803151.0,2011.0,PJ,01738626000162,DIABÁSIO,PI,2208007,PICOS,329,m3 ,"544,41",2016-12-01 13:05:00
2016,12,903300.0,2014.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"7820,22",2014-11-18 12:30:00
2016,12,903479.0,2009.0,PJ,06524540000150,SEIXOS,PI,2211001,TERESINA,0,m3 ,"1345,35",2016-01-13 00:00:00
2016,12,903309.0,2013.0,PJ,05802590000190,GRANITO P/ BRITA,PI,2202000,BURITI DOS LOPES,0,m3 ,"2104,56",2015-05-12 00:00:00
2016,12,903221.0,2010.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2035,42",2013-09-24 16:32:00
2016,12,903145.0,2015.0,PJ,12172409000174,ÁGUA MINERAL,PI,2203404,DOM EXPEDITO LOPES,0,l  ,"2850,37",2015-05-25 11:26:00
2016,12,803048.0,1998.0,PJ,02786494000107,BASALTO,PI,2205581,LAGOA DO PIAUÍ,1695,m3 ,"1514,97",2016-12-19 10:36:00
2016,12,803132.0,2014.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,"8612,86",m3 ,"9402,02",2016-12-19 10:31:00
2016,12,803089.0,2000.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,"9500,17",m2 ,"758,76",2016-12-21 16:56:00
2016,12,803088.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,125,t  ,"133,15",2016-12-14 16:49:00
2016,12,803087.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,103,t  ,"110,72",2016-12-14 16:45:00
2016,12,803086.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,58,t  ,"61,07",2016-12-14 16:43:00
2016,12,803085.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,60,t  ,"65,69",2016-12-14 16:42:00
2016,12,803084.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,69,t  ,"72,56",2016-12-14 16:40:00
2016,12,803083.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,91,t  ,"99,92",2016-12-14 16:38:00
2016,12,803082.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,103,t  ,"111,09",2016-12-14 16:36:00
2016,12,803081.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,97,t  ,"102,48",2016-12-14 16:34:00
2016,12,803080.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,82,t  ,"90,33",2016-12-14 16:31:00
2016,12,803079.0,2002.0,PJ,04642565000123,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,99,t  ,"107,17",2016-12-14 16:28:00
2016,12,903260.0,2010.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"8842,74",2013-05-23 10:41:00
2016,12,903234.0,2010.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"1929,85",2013-05-23 10:42:00
2016,12,803122.0,2007.0,PJ,07221542000133,ARGILA,PI,2205201,JAICÓS,30,t  ,"58,05",2016-12-19 12:55:00
2016,12,803061.0,2002.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"1985,68",t  ,2203,2016-12-01 09:52:00
2016,12,803027.0,2007.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,"669,22",t  ,"786,73",2016-12-01 09:49:00
2016,12,903382.0,2012.0,PJ,63517098000179,CALCÁRIO DOLOMÍTICO,PI,2200806,ANTÔNIO ALMEIDA,0,t  ,"1555,59",2016-09-09 00:00:00
2016,12,803073.0,1997.0,PJ,08673030000170,CALCÁRIO,PI,2200806,ANTÔNIO ALMEIDA,"14708,64",t  ,"17259,14",2016-12-05 17:41:00
2016,12,903323.0,2013.0,PJ,09588906000143,DIABÁSIO P/ BRITA,PI,2200608,ANGICAL DO PIAUÍ,0,m3 ,"418,77",2013-09-27 11:16:00
2016,12,903320.0,2013.0,PJ,09588906000143,SEIXOS,PI,2211001,TERESINA,0,m3 ,"1244,62",2013-09-27 11:12:00
2016,12,903140.0,2013.0,PJ,41267949000130,SAIBRO,PI,2211001,TERESINA,0,m3 ,"1777,39",2013-04-30 08:58:00
2016,12,803204.0,2013.0,PJ,11615978000184,ARGILA,PI,2211001,TERESINA,158,t  ,"96,31",2016-12-16 16:28:00
2016,12,803124.0,2012.0,PJ,17611713000194,ÁGUA MINERAL,PI,2211001,TERESINA,"20,875",l  ,"162,26",2016-12-19 11:36:00
2016,12,903490.0,2009.0,PJ,69627727000108,DIABÁSIO,PI,2206407,MONSENHOR GIL,0,m3 ,"2141,64",2012-10-02 08:55:00
2016,12,903484.0,2009.0,PJ,69627727000108,DIABÁSIO P/ BRITA,PI,2211001,TERESINA,0,m3 ,"536,92",2012-10-02 08:52:00
2016,12,803114.0,2011.0,PF,***096549**,AREIA,PI,2205805,LUZILÂNDIA,313,m3 ,"63,66",2016-12-20 17:39:00
2016,12,803319.0,2009.0,PF,***096549**,AREIA,PI,2205805,LUZILÂNDIA,179,m3 ,"35,62",2016-12-20 17:42:00
2016,12,803275.0,2010.0,PF,***924831**,CASCALHO,PI,2203107,CRISTINO CASTRO,32,m3 ,"40,96",2016-12-15 11:14:00
2016,12,803594.0,2012.0,PJ,00563947000100,SAIBRO,PI,2211001,TERESINA,730,m3 ,"70,08",2016-12-15 11:07:00
2016,12,800013.0,1992.0,PJ,05802590000190,GRANITO P/ BRITA,PI,2202000,BURITI DOS LOPES,"4190,43",m3 ,"4566,54",2016-12-02 13:38:00
2016,12,800013.0,1992.0,PJ,05802590000190,GRANITO P/ BRITA,PI,2202000,BURITI DOS LOPES,"3125,1",m3 ,"3535,48",2016-12-08 16:41:00
2016,12,903182.0,2016.0,PJ,08443066000168,CALCÁRIO DOLOMÍTICO,PI,2205508,JOSÉ DE FREITAS,0,t  ,"982,19",2016-11-04 16:17:00
2016,12,803486.0,2011.0,PJ,41267949000130,AREIA,PI,2211001,TERESINA,581,m3 ,"342,36",2016-12-21 11:52:00
2016,12,803210.0,2010.0,PJ,41267949000130,CASCALHO,PI,2211001,TERESINA,42,m3 ,"54,77",2016-12-21 11:54:00
2016,12,903176.0,2014.0,PF,***244564**,AREIA,PI,2211001,TERESINA,0,m3 ,"1300,74",2014-08-22 00:00:00
2016,12,803275.0,2010.0,PF,***924831**,AREIA,PI,2203107,CRISTINO CASTRO,122,m3 ,61,2016-12-15 11:13:00
2016,12,803300.0,2007.0,PJ,00841691000156,GRANITO,PI,2204303,FRONTEIRAS,"8,184",m3 ,"626,32",2016-12-13 19:17:00
2016,12,903177.0,2014.0,PJ,01088427000156,SAIBRO,PI,2211001,TERESINA,0,m3 ,"704,6",2014-08-22 00:00:00
2016,12,803017.0,1997.0,PJ,01604657000120,ARGILA,PI,2202208,CAMPO MAIOR,"1296,01",t  ,"181,44",2016-12-02 14:00:00
2016,12,803361.0,2012.0,PJ,01967150000131,ARGILA,PI,2203503,ELESBÃO VELOSO,"154,733",t  ,861,2016-12-08 17:18:00
2016,12,803083.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"135,611",m3 ,"237,54",2016-12-20 11:01:00
2016,12,803083.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"118,955",m3 ,"207,62",2016-12-20 11:15:00
2016,12,803088.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"7,922",m3 ,"13,84",2016-12-20 11:20:00
2016,12,803086.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"7,922",m3 ,"13,84",2016-12-20 11:17:00
2016,12,803087.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"135,611",m3 ,"237,54",2016-12-20 11:06:00
2016,12,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"144,655",m3 ,"253,37",2016-12-20 11:03:00
2016,12,803087.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"118,844",m3 ,"207,62",2016-12-20 11:19:00
2016,12,803026.0,1999.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"7,922",m3 ,"13,84",2016-12-20 11:22:00
2016,12,803088.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"9,044",m3 ,"15,83",2016-12-20 11:07:00
2016,12,803026.0,1999.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"9,044",m3 ,"15,83",2016-12-20 11:08:00
2016,12,803108.0,2002.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"9,044",m3 ,"15,83",2016-12-20 11:09:00
2016,12,803085.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"126,766",m3 ,"221,46",2016-12-20 11:16:00
2016,12,803108.0,2002.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"7,922",m3 ,"13,84",2016-12-20 11:23:00
2016,12,803086.0,1997.0,PJ,02746671000121,QUARTZITO,PI,2202604,CASTELO DO PIAUÍ,"9,044",m3 ,"15,83",2016-12-20 11:04:00
2016,12,803490.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,"1399,03",t  ,"248,56",2016-12-13 18:23:00
2016,12,903223.0,2010.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"2853,4",2012-11-27 15:20:00
2016,12,903002.0,2015.0,PJ,04779082000175,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"4699,1",2015-02-03 17:31:00
2016,12,803253.0,2013.0,PJ,07258122000121,ARGILA,PI,2202000,BURITI DOS LOPES,"2251,28",t  ,"301,37",2016-12-07 11:01:00
2016,12,803007.0,2007.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"2342,09",t  ,"338,07",2016-12-08 11:41:00
2016,12,803505.0,2011.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,"1299,69",t  ,"221,74",2016-12-07 11:23:00
2016,12,903489.0,2009.0,PJ,07258122000121,ARGILA,PI,2202208,CAMPO MAIOR,0,t  ,"598,36",2015-03-10 09:41:00
2016,12,803199.0,2012.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"835,82",t  ,"323,97",2016-12-28 08:52:00
2016,12,803333.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"1515,62",t  ,"599,13",2016-12-28 08:55:00
2016,12,803332.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"399,01",t  ,"147,28",2016-12-28 08:56:00
2016,12,803331.0,2013.0,PJ,07286238000174,AREIA,PI,2211001,TERESINA,"338,28",t  ,"134,67",2016-12-28 08:57:00
2016,12,803110.0,2015.0,PJ,10725911000130,AREIA,PI,2211001,TERESINA,152,m3 ,"91,2",2016-12-07 11:21:00
2016,12,803448.0,2010.0,PJ,10922751000119,CASCALHO,PI,2211001,TERESINA,"1754,336",m3 ,"1019,91",2016-12-16 18:59:00
2016,12,800040.0,1989.0,PJ,12172409000174,ÁGUA MINERAL,PI,2203404,DOM EXPEDITO LOPES,"912,606",l  ,"2337,34",2016-12-27 12:21:00
2016,12,803003.0,1998.0,PJ,17015050000145,DIABÁSIO,PI,2206407,MONSENHOR GIL,4531,m3 ,"4443,04",2016-12-19 12:18:00
2016,12,803025.0,2014.0,PJ,19067774000168,ARGILA,PI,2202059,CABECEIRAS DO PIAUÍ,195,t  ,"292,06",2016-12-26 15:52:00
2016,12,803007.0,2015.0,PJ,20033038000178,LATERITA,PI,2202000,BURITI DOS LOPES,"23,4",t  ,"574,56",2016-12-07 15:38:00
2017,1,803089.0,2000.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,"15160,01",m2 ,"1301,09",2017-01-02 11:46:00
2017,1,903285.0,2014.0,PJ,01493256000140,ARDÓSIA,PI,2205516,JUAZEIRO DO PIAUÍ,0,m2 ,"617,13",2014-10-14 14:15:00
2017,1,803842.0,2008.0,PJ,05385075000151,ATAPULGITA,PI,2204501,GUADALUPE,480,t  ,"248,08",2017-01-02 16:41:00
2017,1,803264.0,2014.0,PJ,10241952000150,AREIA,PI,2211001,TERESINA,300,t  ,"120,23",2017-01-04 15:40:00
2017,1,803264.0,2014.0,PJ,10241952000150,AREIA,PI,2211001,TERESINA,260,t  ,110,2017-01-04 15:42:00
2017,1,903491.0,2009.0,PJ,06853527000145,ARGILA,PI,2211001,TERESINA,0,t  ,"3845,91",2016-07-12 16:29:00
2017,1,903226.0,2010.0,PJ,07471170000101,ARGILA,PI,2204501,GUADALUPE,0,t  ,"273,31",2016-12-05 00:00:00
2017,1,803073.0,2000.0,PJ,08568537000164,ARGILA,PI,2202133,CAMPO GRANDE DO PIAUÍ,170,t  ,"6,81",2017-01-06 11:51:00
2017,1,803103.0,2016.0,PJ,10926330000166,ARGILA,PI,2211001,TERESINA,805,t  ,"193,57",2017-01-06 19:07:00
2017,1,903103.0,2016.0,PJ,18978950000150,AREIA,PI,2211001,TERESINA,0,m3 ,"343,7",2016-06-07 09:00:00
2017,1,903265.0,2010.0,PJ,03382893000175,ARGILA,PI,2206209,MIGUEL ALVES,0,t  ,"766,65",2015-05-18 08:56:00
2017,1,903300.0,2014.0,PJ,04237157000196,ÁGUA MINERAL,PI,2211001,TERESINA,0,l  ,"7893,1",2014-11-18 12:30:00
2017,1,903309.0,2013.0,PJ,05802590000190,GRANITO P/ BRITA,PI,2202000,BURITI DOS LOPES,0,m3 ,"2124,06",2015-05-12 00:00:00
2017,1,803151.0,2011.0,PJ,01738626000162,DIABÁSIO,PI,2208007,PICOS,193,t  ,"336,45",2017-01-12 20:54:00
2017,1,903225.0,2010.0,PJ,35034537000157,MÁRMORE,PI,2208205,PIO IX,0,m3 ,"16876,8",2016-12-06 16:22:00
2017,1,803048.0,1998.0,PJ,02786494000107,BASALTO,PI,2205581,LAGOA DO PIAUÍ,2358,t  ,"2646,38",2017-01-17 17:29:00
2017,1,803132.0,2014.0,PJ,02786494000107,DIABÁSIO,PI,2205581,LAGOA DO PIAUÍ,9906,t  ,"9788,32",2017-01-17 17:32:00
2017,1,903479.0,2009.0,PJ,06524540000150,SEIXOS,PI,2211001,TERESINA,0,m3 ,"1358,8",2016-01-13 00:00:00
2017,1,803032.0,2016.0,PJ,09100061000103,CASCALHO,PI,2211001,TERESINA,382585,t  ,"209,3",2017-01-18 16:07:00
2017,1,803225.0,2004.0,PJ,09100061000103,SEIXOS,PI,2211001,TERESINA,7269115,t  ,"3976,58",2017-01-18 16:03:00
2017,1,803842.0,2008.0,PJ,05385075000151,ATAPULGITA,PI,2204501,GUADALUPE,198,t  ,"100,4",2017-01-02 16:44:00
2017,1,803842.0,2008.0,PJ,05385075000151,ATAPULGITA,PI,2204501,GUADALUPE,472,t  ,"238,88",2017-01-02 16:46:00
